Permalink,title,description,visual_first_3_seconds,background_music_type_first_3_seconds,published_time_ist,seven_day_views,year,quarter,target,Primary_Category_1_grouped,Video_Type_1_1_final,Video_Type_2_final,voice_first_3_seconds_grouped,thumbnail_1_grouped,thumbnail_sentiment_1_grouped,Secondary_Category_1_new,Secondary_Category_2_new,time_distribution,date
https://www.facebook.com/1954072204870360/posts/2757544457856460/,french president stands by as charlie hebdo magazine republishes controversial cartoons,"चारली हेब्दो मैगजीन ने दिया इस्लामिक कट्टरपंथियों को करारा जवाब, फिर छापा विवादास्पद कार्टून. मैगजीन के साथ खड़े हुए फ्रांस के राष्ट्रपति",other,relevant,2020-09-02 22:35:00,94052,2020,3,high,global news,controversial,rare,text only(to),commoner,neutral,person specific,rare,9 PM - 12 AM,2020-09-02
https://www.facebook.com/1954072204870360/posts/2796167610660811/,55-year-old woman thrashed by daughter-in-law in hyderabad,अपनी मां के साथ मिलकर बहू ने 55-वर्श की सास के साथ खुलेआम की मारपीट,commoner (np),relevant,2020-10-15 10:31:01,119240,2020,4,high,judiciary & crime,emotions,emotions,text only(to),commoner,action,rare,internet sensation,9 AM - 12 PM,2020-10-15
https://www.facebook.com/1954072204870360/posts/2713743335569906/,#shaandaarsaturday - iconic scenes of legendary actor dharmendra,"#shaandaarsaturday - bollywood के he-man और action king dharmendra के best iconic scenes

dharmendra deol

(via फिल्मी newj)",famous personality (fp),no music,2020-07-18 19:35:49,17852,2020,3,average,entertainment,general,rare,voice of famous personality(fpv),famous personality,action,famous personality,person specific,6 PM - 9 PM,2020-07-18
https://www.facebook.com/1954072204870360/posts/2810898072521098/,sdms son caught at lucknow highway for road race pleads apology,"बत्ती लगाकर और हूटर बजाकर सड़क पर तेजी से गाड़ी भगा रहा था एसडीएम का बेटा. लखनऊ में पुलिस ने पकड़कर उतारी हेकड़ी

myogiadityanath | bjp uttar pradesh",commoner (np),no music,2020-10-31 12:05:00,49093,2020,4,average,judiciary & crime,informative,rare,commoner voice(optv),object,neutral,rare,rare,12 PM - 03 PM,2020-10-31
https://www.facebook.com/1954072204870360/posts/2785743305036575/,bihar got talent: voter from bihar welcomes jdu mla narendra singh in a musical way during public rally before state elections,"बिहार गॉट टैलेंट - जब चुनाव प्रचार के दौरान जेडीयू विधायक नरेंद्र सिंह को मिले ये शानदार सिंगर

(via newj rajneeti)",commoner (np),no music,2020-10-03 13:35:56,38782,2020,4,average,rare,rare,rare,commoner voice(optv),commoner,happy,rare,rare,12 PM - 03 PM,2020-10-03
https://www.facebook.com/1954072204870360/posts/2753589524918620/,uttar pradesh government cracks down properties of gangsters including atiq ahmed and mukhtar ansari,यूपी सरकार ने बाहुबली मुख्तार अंसारी और अतीक अहमद जैसे माफियाओं की कमर कैसे तोड़ी ?,famous personality (fp),no music,2020-08-29 19:05:00,55444,2020,3,high,politics,informative,controversial,text only(to),famous personality,anger,political,person specific,6 PM - 9 PM,2020-08-29
https://www.facebook.com/1954072204870360/posts/2789992104611695/,80-year old couple struggle to get enough customers at roadside stall in delhi,"पापी पेट का सवाल बाबा का ढाबा, जहां आंखों में आंसुओं के साथ ग्राहकों का इंतजार कर रहे हैं इसे चलाने वाले 80 साल के बुजुर्ग दंपत्ति।

swad official",commoner (np),low,2020-10-08 12:00:54,483616,2020,4,high,rare,rare,emotions,commoner voice(optv),commoner,happy,rare,internet sensation,12 PM - 03 PM,2020-10-08
https://www.facebook.com/1954072204870360/posts/2764172477193658/,"meet usha kiran, india's first female cobra commando","ये हैं ऊषा किरण - हमारे देश की पहली महिला कोबरा कमांडो ऑफिसर

#womaniyawednesday",commoner (np),no music,2020-09-09 22:10:51,577678,2020,3,high,forces,inspiring,informative,commoner voice(optv),commoner,neutral,rare,rare,9 PM - 12 AM,2020-09-09
https://www.facebook.com/1954072204870360/posts/2784221725188733/,democratic presidential nominee 'inshallah' confuses united states of america,टीवी डिबेट के दौरान अमेरिकी राष्ट्रपति उम्मीदवार जो बाइडेन ने इंशाअल्लाह शब्द इस्तेमाल कर लोगों को किया हैरान. शब्द का अर्थ समझने के लिए गूगल करते रहे अमेरिकी,famous personality (fp),relevant,2020-10-01 20:35:03,32637,2020,4,average,global news,informative,rare,voice of famous personality(fpv),famous personality,anger,political,famous personality,6 PM - 9 PM,2020-10-01
https://www.facebook.com/1954072204870360/posts/2797178400559732/,"dm lashes out at commission agents in pilbhit, saves farmers from being fleeced","किसानों को मेहनत का दाम दिलाने खुद मंडी पहुंचे पीलीभीत के डी.एम, सरेआम लगाई अधिकारियों को फटकार

government of up | myogiadityanath | chief minister office uttar pradesh",commoner (np),no music,2020-10-16 12:18:03,32195,2020,4,average,lifestyle,inspiring,rare,commoner voice(optv),commoner,action,rare,rare,12 PM - 03 PM,2020-10-16
https://www.facebook.com/1954072204870360/posts/2782224552055117/,people protesting against farm laws are insulting farmers': pm modi thrashes opposition over farm bill protests during uttarakhand mega project inauguration,"कांग्रेस पर पीएम मोदी का तीखा हमला, कहा ""ना किसान के साथ, ना नौजवान के साथ और ना ही जवान के साथ है परिवार वाली पार्टी""

narendra modi | bharatiya janata party (bjp)

(via newj rajneeti)",famous personality (fp),no music,2020-09-29 17:05:03,298899,2020,3,high,government,rare,rare,voice of famous personality(fpv),famous personality,action,rare,rare,3 PM - 6 PM,2020-09-29
https://www.facebook.com/1954072204870360/posts/2804082663202639/,the amazing education model of this village in bihar that produces iitians from nearly every home,विलेज ऑफ आईआईटीयंस - हमारे देश का एक ऐसा गांव जहां हर दूसरे घर से निकलता है एक आईआईटीयन. देखिए कैसे सफल हो रहे हैं यहां के बच्चे,commoner (np),relevant,2020-10-25 19:00:31,16816,2020,4,low,rare,inspiring,rare,text only(to),commoner,action,rare,no_secondary_category,6 PM - 9 PM,2020-10-25
https://www.facebook.com/1954072204870360/posts/2804125336531705/,"opposition wants article 370 back, dares to seek votes in bihar': narendra modi at an election rally in sasaram","आर्टिकल 370 को लेकर राजनीति करने वाले विपक्षी दलों को बिहार की धरती से पीएम मोदी ने दिया जवाब. कहा अपने फैसलों से पीछे नहीं हटेगा देश

narendra modi | nitish kumar | bjp bihar | janata dal (united)",famous personality (fp),no music,2020-10-23 18:31:29,27869,2020,4,average,politics,informative,rare,voice_over(vo),famous personality,action,rare,rare,6 PM - 9 PM,2020-10-23
